DRUG,DOSE,ID,OBS,TIME,TIME_UNIT,EVID,CENS,AMT,TINF,WT,UNIT,YTYPE,YNAME,MDV,STUDY,SPECIES,SEX
Docetaxel,10,5135,0.02,-48,hours,0,0,.,.,0.1865,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male
Docetaxel,10,5135,0.01,24,hours,0,0,.,.,0.1865,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male
Docetaxel,10,5135,0.04,96,hours,0,0,.,.,0.1865,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male
Docetaxel,10,5135,0.02,168,hours,0,0,.,.,0.1865,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male
Docetaxel,10,5135,0.02,240,hours,0,0,.,.,0.1865,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male
Docetaxel,10,5135,0.02,312,hours,0,0,.,.,0.1865,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male
Docetaxel,10,5135,0.02,384,hours,0,0,.,.,0.1865,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male
Docetaxel,10,5135,0.03,552,hours,0,0,.,.,0.1865,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male
Docetaxel,10,5136,0.01,-48,hours,0,0,.,.,0.1842,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male
Docetaxel,10,5136,0.02,24,hours,0,0,.,.,0.1842,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male
Docetaxel,10,5136,0.03,96,hours,0,0,.,.,0.1842,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male
Docetaxel,10,5136,0.01,168,hours,0,0,.,.,0.1842,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male
Docetaxel,10,5136,0.02,240,hours,0,0,.,.,0.1842,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male
Docetaxel,10,5136,0.02,312,hours,0,0,.,.,0.1842,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male
Docetaxel,10,5136,0.01,384,hours,0,0,.,.,0.1842,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male
Docetaxel,10,5136,0.04,552,hours,0,0,.,.,0.1842,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male
Docetaxel,10,5137,0.01,-48,hours,0,0,.,.,0.2002,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male
Docetaxel,10,5137,0.02,48,hours,0,0,.,.,0.2002,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male
Docetaxel,10,5137,0.01,120,hours,0,0,.,.,0.2002,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male
Docetaxel,10,5137,0.03,192,hours,0,0,.,.,0.2002,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male
Docetaxel,10,5137,0.03,264,hours,0,0,.,.,0.2002,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male
Docetaxel,10,5137,0.04,336,hours,0,0,.,.,0.2002,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male
Docetaxel,10,5137,0.07,432,hours,0,0,.,.,0.2002,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male
Docetaxel,10,5137,0.07,552,hours,0,0,.,.,0.2002,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male
Docetaxel,10,5138,0.01,-48,hours,0,0,.,.,0.1856,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male
Docetaxel,10,5138,0.04,48,hours,0,0,.,.,0.1856,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male
Docetaxel,10,5138,0.01,120,hours,0,0,.,.,0.1856,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male
Docetaxel,10,5138,0.02,192,hours,0,0,.,.,0.1856,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male
Docetaxel,10,5138,0.02,264,hours,0,0,.,.,0.1856,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male
Docetaxel,10,5138,0.02,336,hours,0,0,.,.,0.1856,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male
Docetaxel,10,5138,0.02,432,hours,0,0,.,.,0.1856,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male
Docetaxel,10,5138,0.04,552,hours,0,0,.,.,0.1856,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male
Docetaxel,10,5139,0.01,-48,hours,0,0,.,.,0.1942,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male
Docetaxel,10,5139,0.02,48,hours,0,0,.,.,0.1942,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male
Docetaxel,10,5139,0.02,120,hours,0,0,.,.,0.1942,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male
Docetaxel,10,5139,0.02,192,hours,0,0,.,.,0.1942,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male
Docetaxel,10,5139,0.03,264,hours,0,0,.,.,0.1942,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male
Docetaxel,10,5139,0.03,336,hours,0,0,.,.,0.1942,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male
Docetaxel,10,5139,0.04,432,hours,0,0,.,.,0.1942,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male
Docetaxel,10,5140,0.01,-48,hours,0,0,.,.,0.204,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male
Docetaxel,10,5140,0.02,48,hours,0,0,.,.,0.204,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male
Docetaxel,10,5140,0.02,120,hours,0,0,.,.,0.204,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male
Docetaxel,10,5140,0.02,192,hours,0,0,.,.,0.204,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male
Docetaxel,10,5140,0.02,264,hours,0,0,.,.,0.204,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male
Docetaxel,10,5140,0.03,336,hours,0,0,.,.,0.204,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male
Docetaxel,10,5140,0.03,432,hours,0,0,.,.,0.204,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male
Docetaxel,10,5140,0.03,552,hours,0,0,.,.,0.204,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male
Docetaxel,10,5141,0.02,-48,hours,0,0,.,.,0.2104,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male
Docetaxel,10,5141,0.01,72,hours,0,0,.,.,0.2104,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male
Docetaxel,10,5141,0.01,144,hours,0,0,.,.,0.2104,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male
Docetaxel,10,5141,0.01,216,hours,0,0,.,.,0.2104,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male
Docetaxel,10,5141,0.02,288,hours,0,0,.,.,0.2104,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male
Docetaxel,10,5141,0.01,360,hours,0,0,.,.,0.2104,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male
Docetaxel,10,5141,0.02,480,hours,0,0,.,.,0.2104,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male
Docetaxel,10,5141,0.03,552,hours,0,0,.,.,0.2104,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male
Docetaxel,10,5142,0.01,-48,hours,0,0,.,.,0.1989,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male
Docetaxel,10,5142,0.02,72,hours,0,0,.,.,0.1989,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male
Docetaxel,10,5142,0.03,144,hours,0,0,.,.,0.1989,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male
Docetaxel,10,5142,0.04,216,hours,0,0,.,.,0.1989,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male
Docetaxel,10,5142,0.06,288,hours,0,0,.,.,0.1989,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male
Docetaxel,10,5142,0,360,hours,0,0,.,.,0.1989,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male
Docetaxel,10,5142,0.04,480,hours,0,0,.,.,0.1989,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male
Docetaxel,10,5142,0.02,552,hours,0,0,.,.,0.1989,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male
Docetaxel,10,5143,0.01,-48,hours,0,0,.,.,0.1977,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male
Docetaxel,10,5143,0.02,72,hours,0,0,.,.,0.1977,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male
Docetaxel,10,5143,0.01,144,hours,0,0,.,.,0.1977,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male
Docetaxel,10,5143,0.02,216,hours,0,0,.,.,0.1977,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male
Docetaxel,10,5143,0.02,288,hours,0,0,.,.,0.1977,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male
Docetaxel,10,5143,0.03,360,hours,0,0,.,.,0.1977,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male
Docetaxel,10,5143,0.02,480,hours,0,0,.,.,0.1977,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male
Docetaxel,10,5143,0.02,552,hours,0,0,.,.,0.1977,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male
Docetaxel,10,5144,0.02,-48,hours,0,0,.,.,0.1949,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male
Docetaxel,10,5144,0.02,72,hours,0,0,.,.,0.1949,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male
Docetaxel,10,5144,0.01,144,hours,0,0,.,.,0.1949,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male
Docetaxel,10,5144,0.02,216,hours,0,0,.,.,0.1949,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male
Docetaxel,10,5144,0.04,288,hours,0,0,.,.,0.1949,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male
Docetaxel,10,5144,0.01,360,hours,0,0,.,.,0.1949,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male
Docetaxel,10,5144,0.01,480,hours,0,0,.,.,0.1949,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male
Docetaxel,10,5144,0.02,552,hours,0,0,.,.,0.1949,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male
Irinotecan,34,5145,0.02,-48,hours,0,0,.,.,0.1991,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male
Irinotecan,34,5145,0.01,24,hours,0,0,.,.,0.1991,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male
Irinotecan,34,5145,0.02,96,hours,0,0,.,.,0.1991,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male
Irinotecan,34,5145,0.03,168,hours,0,0,.,.,0.1991,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male
Irinotecan,34,5145,0.01,240,hours,0,0,.,.,0.1991,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male
Irinotecan,34,5145,0.04,312,hours,0,0,.,.,0.1991,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male
Irinotecan,34,5145,0.02,384,hours,0,0,.,.,0.1991,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male
Irinotecan,34,5145,0.02,552,hours,0,0,.,.,0.1991,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male
Irinotecan,34,5146,0.01,-48,hours,0,0,.,.,0.2101,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male
Irinotecan,34,5146,0.01,24,hours,0,0,.,.,0.2101,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male
Irinotecan,34,5146,0.01,96,hours,0,0,.,.,0.2101,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male
Irinotecan,34,5146,0.01,168,hours,0,0,.,.,0.2101,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male
Irinotecan,34,5146,0.02,240,hours,0,0,.,.,0.2101,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male
Irinotecan,34,5146,0.02,312,hours,0,0,.,.,0.2101,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male
Irinotecan,34,5146,0.01,384,hours,0,0,.,.,0.2101,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male
Irinotecan,34,5146,0.01,552,hours,0,0,.,.,0.2101,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male
Irinotecan,34,5147,0.01,-48,hours,0,0,.,.,0.1847,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male
Irinotecan,34,5147,0.01,24,hours,0,0,.,.,0.1847,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male
Irinotecan,34,5147,0.02,96,hours,0,0,.,.,0.1847,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male
Irinotecan,34,5147,0.01,168,hours,0,0,.,.,0.1847,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male
Irinotecan,34,5147,0.02,240,hours,0,0,.,.,0.1847,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male
Irinotecan,34,5147,0.02,312,hours,0,0,.,.,0.1847,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male
Irinotecan,34,5147,0.03,384,hours,0,0,.,.,0.1847,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male
Irinotecan,34,5147,0.05,552,hours,0,0,.,.,0.1847,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male
Irinotecan,34,5148,0.02,-48,hours,0,0,.,.,0.2108,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male
Irinotecan,34,5148,0.02,24,hours,0,0,.,.,0.2108,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male
Irinotecan,34,5148,0.02,96,hours,0,0,.,.,0.2108,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male
Irinotecan,34,5148,0.02,168,hours,0,0,.,.,0.2108,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male
Irinotecan,34,5148,0.01,240,hours,0,0,.,.,0.2108,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male
Irinotecan,34,5148,0.02,312,hours,0,0,.,.,0.2108,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male
Irinotecan,34,5148,0.02,384,hours,0,0,.,.,0.2108,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male
Irinotecan,34,5148,0.02,552,hours,0,0,.,.,0.2108,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male
Irinotecan,34,5149,0.01,-48,hours,0,0,.,.,0.1936,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male
Irinotecan,34,5149,0.01,48,hours,0,0,.,.,0.1936,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male
Irinotecan,34,5149,0.01,120,hours,0,0,.,.,0.1936,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male
Irinotecan,34,5149,0.02,192,hours,0,0,.,.,0.1936,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male
Irinotecan,34,5149,0.01,264,hours,0,0,.,.,0.1936,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male
Irinotecan,34,5149,0.01,336,hours,0,0,.,.,0.1936,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male
Irinotecan,34,5149,0.02,432,hours,0,0,.,.,0.1936,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male
Irinotecan,34,5149,0.02,552,hours,0,0,.,.,0.1936,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male
Irinotecan,34,5150,0.01,-48,hours,0,0,.,.,0.193,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male
Irinotecan,34,5150,0.01,48,hours,0,0,.,.,0.193,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male
Irinotecan,34,5150,0,120,hours,0,0,.,.,0.193,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male
Irinotecan,34,5150,0,192,hours,0,0,.,.,0.193,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male
Irinotecan,34,5150,0,264,hours,0,0,.,.,0.193,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male
Irinotecan,34,5150,0,336,hours,0,0,.,.,0.193,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male
Irinotecan,34,5150,0.01,432,hours,0,0,.,.,0.193,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male
Irinotecan,34,5150,0,552,hours,0,0,.,.,0.193,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male
Irinotecan,34,5151,0.01,-48,hours,0,0,.,.,0.1993,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male
Irinotecan,34,5151,0.01,48,hours,0,0,.,.,0.1993,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male
Irinotecan,34,5151,0.01,120,hours,0,0,.,.,0.1993,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male
Irinotecan,34,5151,0.02,192,hours,0,0,.,.,0.1993,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male
Irinotecan,34,5151,0.01,264,hours,0,0,.,.,0.1993,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male
Irinotecan,34,5151,0.01,336,hours,0,0,.,.,0.1993,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male
Irinotecan,34,5151,0.03,432,hours,0,0,.,.,0.1993,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male
Irinotecan,34,5151,0.03,552,hours,0,0,.,.,0.1993,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male
Irinotecan,34,5152,0.01,-48,hours,0,0,.,.,0.2071,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male
Irinotecan,34,5152,0.01,48,hours,0,0,.,.,0.2071,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male
Irinotecan,34,5152,0.01,120,hours,0,0,.,.,0.2071,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male
Irinotecan,34,5152,0.02,192,hours,0,0,.,.,0.2071,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male
Irinotecan,34,5152,0.02,264,hours,0,0,.,.,0.2071,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male
Irinotecan,34,5152,0.04,336,hours,0,0,.,.,0.2071,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male
Irinotecan,34,5152,0.01,432,hours,0,0,.,.,0.2071,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male
Irinotecan,34,5152,0.02,552,hours,0,0,.,.,0.2071,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male
Irinotecan,34,5153,0.01,-48,hours,0,0,.,.,0.2157,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male
Irinotecan,34,5153,0.03,72,hours,0,0,.,.,0.2157,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male
Irinotecan,34,5153,0.02,144,hours,0,0,.,.,0.2157,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male
Irinotecan,34,5153,0.02,216,hours,0,0,.,.,0.2157,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male
Irinotecan,34,5153,0.04,288,hours,0,0,.,.,0.2157,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male
Irinotecan,34,5153,0.02,360,hours,0,0,.,.,0.2157,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male
Irinotecan,34,5153,0.03,480,hours,0,0,.,.,0.2157,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male
Irinotecan,34,5153,0.05,552,hours,0,0,.,.,0.2157,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male
Irinotecan,34,5154,0.02,-48,hours,0,0,.,.,0.2154,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male
Irinotecan,34,5154,0.02,72,hours,0,0,.,.,0.2154,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male
Irinotecan,34,5154,0.02,144,hours,0,0,.,.,0.2154,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male
Irinotecan,34,5154,0.01,216,hours,0,0,.,.,0.2154,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male
Irinotecan,34,5154,0.02,288,hours,0,0,.,.,0.2154,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male
Irinotecan,34,5154,0.02,360,hours,0,0,.,.,0.2154,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male
Irinotecan,34,5154,0.05,480,hours,0,0,.,.,0.2154,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male
Irinotecan,34,5154,0.04,552,hours,0,0,.,.,0.2154,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male
Irinotecan,34,5155,0.02,-48,hours,0,0,.,.,0.195,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male
Irinotecan,34,5155,0.01,72,hours,0,0,.,.,0.195,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male
Irinotecan,34,5155,0.02,144,hours,0,0,.,.,0.195,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male
Irinotecan,34,5155,0.01,216,hours,0,0,.,.,0.195,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male
Irinotecan,34,5155,0.03,288,hours,0,0,.,.,0.195,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male
Irinotecan,34,5155,0.02,360,hours,0,0,.,.,0.195,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male
Irinotecan,34,5155,0.02,480,hours,0,0,.,.,0.195,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male
Irinotecan,34,5155,0.02,552,hours,0,0,.,.,0.195,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male
Irinotecan,34,5156,0.01,-48,hours,0,0,.,.,0.2101,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male
Irinotecan,34,5156,0.01,72,hours,0,0,.,.,0.2101,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male
Irinotecan,34,5156,0.01,144,hours,0,0,.,.,0.2101,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male
Irinotecan,34,5156,0.01,216,hours,0,0,.,.,0.2101,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male
Irinotecan,34,5156,0.02,288,hours,0,0,.,.,0.2101,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male
Irinotecan,34,5156,0.02,360,hours,0,0,.,.,0.2101,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male
Irinotecan,34,5156,0.02,480,hours,0,0,.,.,0.2101,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male
Irinotecan,34,5156,0.03,552,hours,0,0,.,.,0.2101,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male
Irinotecan,68,5157,0.01,-48,hours,0,0,.,.,0.2177,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male
Irinotecan,68,5158,0.02,-48,hours,0,0,.,.,0.1918,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male
Irinotecan,68,5158,0.01,24,hours,0,0,.,.,0.1918,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male
Irinotecan,68,5158,0.01,96,hours,0,0,.,.,0.1918,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male
Irinotecan,68,5158,0.01,168,hours,0,0,.,.,0.1918,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male
Irinotecan,68,5158,0.01,240,hours,0,0,.,.,0.1918,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male
Irinotecan,68,5158,0.03,312,hours,0,0,.,.,0.1918,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male
Irinotecan,68,5158,0.01,384,hours,0,0,.,.,0.1918,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male
Irinotecan,68,5158,0.03,552,hours,0,0,.,.,0.1918,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male
Irinotecan,68,5159,0.01,-48,hours,0,0,.,.,0.1991,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male
Irinotecan,68,5159,0.02,24,hours,0,0,.,.,0.1991,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male
Irinotecan,68,5159,0.02,96,hours,0,0,.,.,0.1991,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male
Irinotecan,68,5159,0.02,168,hours,0,0,.,.,0.1991,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male
Irinotecan,68,5159,0.04,240,hours,0,0,.,.,0.1991,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male
Irinotecan,68,5159,0.02,312,hours,0,0,.,.,0.1991,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male
Irinotecan,68,5159,0.02,384,hours,0,0,.,.,0.1991,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male
Irinotecan,68,5159,0.02,552,hours,0,0,.,.,0.1991,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male
Irinotecan,68,5160,0,-48,hours,0,0,.,.,0.2142,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male
Irinotecan,68,5161,0.02,-48,hours,0,0,.,.,0.1875,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male
Irinotecan,68,5161,0.01,48,hours,0,0,.,.,0.1875,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male
Irinotecan,68,5161,0.01,120,hours,0,0,.,.,0.1875,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male
Irinotecan,68,5161,0.02,192,hours,0,0,.,.,0.1875,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male
Irinotecan,68,5161,0.02,264,hours,0,0,.,.,0.1875,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male
Irinotecan,68,5161,0.02,336,hours,0,0,.,.,0.1875,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male
Irinotecan,68,5161,0.02,432,hours,0,0,.,.,0.1875,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male
Irinotecan,68,5161,0.04,552,hours,0,0,.,.,0.1875,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male
Irinotecan,68,5162,0.01,-48,hours,0,0,.,.,0.2044,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male
Irinotecan,68,5162,0.01,48,hours,0,0,.,.,0.2044,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male
Irinotecan,68,5162,0.02,120,hours,0,0,.,.,0.2044,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male
Irinotecan,68,5162,0.01,192,hours,0,0,.,.,0.2044,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male
Irinotecan,68,5162,0.01,264,hours,0,0,.,.,0.2044,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male
Irinotecan,68,5162,0.01,336,hours,0,0,.,.,0.2044,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male
